DAUID,Pop2016,Density,AgeTot,0_14%,15_64%,65over%,AvgHouseSize,OffLangTot,OffLangNo,OffLangNo%,LangTot,LangChinese,LangChi%,AvgDwellVal,AvgRent
24661908,735,18148.1,735,11.6,81,7.5,1.8,735,5,0.68,665,0,0.00,474269,1024
24661909,380,12063.5,380,13.2,77.6,7.9,1.8,380,5,1.32,375,0,0.00,451566,1031
24661910,472,10776.3,475,10.5,80,8.4,2,475,0,0.00,495,0,0.00,476726,1076
24661911,508,17397.3,510,12.7,80.4,6.9,1.8,490,0,0.00,485,0,0.00,513850,945
24661912,443,13715.2,445,15.7,79.8,3.4,2,440,0,0.00,430,0,0.00,473584,1164
24661913,547,15152.4,545,14.7,78,7.3,1.9,540,5,0.93,565,10,1.77,547143,1049
24661916,635,2651.4,635,8.7,82.7,8.7,1.8,630,15,2.38,615,15,2.44,263595,770
24661917,727,2234.2,725,9.7,81.4,9,1.7,720,10,1.39,735,0,0.00,314652,708
24661918,583,5145.6,585,8.5,80.3,12,1.8,585,5,0.85,495,10,2.02,263914,841
24661919,832,2671.8,830,19.9,68.1,11.4,2.1,830,10,1.20,765,0,0.00,0,566
24661920,408,2496.9,410,12.2,73.2,14.6,1.8,400,5,1.25,395,10,2.53,400085,653
24661921,372,2077.1,370,13.5,81.1,6.8,1.8,370,0,0.00,335,0,0.00,430742,672
24661922,466,3886.6,465,14,79.6,7.5,2,470,0,0.00,425,0,0.00,0,757
24661925,2333,10528,2335,9,78.2,13.1,1.8,2260,20,0.88,2170,45,2.07,526574,1018
24661926,448,8836.3,445,5.6,91,4.5,1.6,445,5,1.12,480,30,6.25,312594,1201
24661927,958,9599.2,955,2.6,84.3,13.6,1.5,645,5,0.78,605,45,7.44,381212,865
24661928,596,7821.5,595,2.5,89.1,9.2,1.6,595,5,0.84,565,55,9.73,363128,1158
24661929,492,15569.6,490,1,54.1,44.9,1.2,495,5,1.01,530,20,3.77,304709,937
24661936,382,14148.1,380,9.2,82.9,9.2,1.8,385,5,1.30,410,10,2.44,592402,920
24661937,675,11421.3,675,7.4,75.6,17,1.7,675,0,0.00,625,15,2.40,580132,1238
24661940,652,17157.9,655,3.8,86.3,8.4,1.5,650,10,1.54,685,15,2.19,502908,994
24661941,469,19380.2,470,5.3,85.1,9.6,1.6,470,5,1.06,445,15,3.37,0,976
24661942,329,2428,330,4.5,65.2,31.8,1.9,330,5,1.52,250,15,6.00,630955,875
24661943,477,16448.3,475,2.1,87.4,10.5,1.3,480,0,0.00,525,60,11.43,0,868
24661944,697,13028,695,7.9,74.8,18.7,1.7,680,0,0.00,555,10,1.80,729363,754
24661945,367,16238.9,365,2.7,93.2,4.1,1.9,370,5,1.35,315,30,9.52,479332,1075
24661946,638,10887.4,640,8.6,83.6,7,1.8,640,5,0.78,670,15,2.24,490432,1025
24661947,433,18826.1,435,4.6,87.4,8,1.8,435,10,2.30,330,10,3.03,668611,1032
24661948,508,14350.3,505,10.9,80.2,8.9,2,510,15,2.94,520,40,7.69,531283,863
24661949,643,16658,645,14,76,9.3,2,640,5,0.78,660,0,0.00,644151,970
24661950,389,10156.7,390,11.5,80.8,7.7,1.9,390,5,1.28,385,0,0.00,558617,1227
24661953,597,12183.7,600,14.2,75.8,9.2,2,595,5,0.84,580,0,0.00,514262,1060
24661954,726,16651.4,725,6.2,67.6,26.2,1.9,615,5,0.81,645,0,0.00,469235,1087
24661955,466,18132.3,465,11.8,81.7,6.5,2,465,5,1.08,460,0,0.00,519874,1058
24661956,442,9977.4,440,13.6,76.1,11.4,2,445,5,1.12,435,0,0.00,500300,1096
24661957,701,13908.7,700,11.4,81.4,7.1,2,700,10,1.43,675,0,0.00,566533,1080
24661958,729,18788.7,730,6.8,84.9,8.2,1.8,725,20,2.76,725,0,0.00,398836,987
24661959,475,13929.6,475,7.4,76.8,15.8,1.9,475,20,4.21,410,0,0.00,458656,1178
24661960,581,16458.9,585,7.7,82.9,8.5,2.1,585,5,0.85,670,15,2.24,539765,1269
24661961,506,3152.6,505,7.9,83.2,8.9,1.9,450,0,0.00,420,15,3.57,474276,1308
24661962,432,8834.4,430,7,74.4,18.6,1.7,430,20,4.65,435,20,4.60,428465,935
24661963,730,18341.7,730,13.7,80.8,5.5,1.9,730,10,1.37,785,15,1.91,429935,1006
24661964,724,18611.8,725,10.3,80.7,9,1.8,725,15,2.07,745,10,1.34,399926,974
24661965,577,12250.5,580,9.5,86.2,4.3,1.9,575,0,0.00,650,10,1.54,495126,1041
24661966,1096,7873.6,1095,11.4,76.3,12.3,1.7,990,0,0.00,1030,15,1.46,338625,835
24661967,829,3177.5,825,8.5,77.6,13.9,1.6,800,10,1.25,715,15,2.10,334688,683
24661968,518,13015.1,515,13.6,79.6,8.7,1.8,500,5,1.00,460,0,0.00,401671,850
24661969,632,18865.7,635,8.7,80.3,11,1.6,635,5,0.79,640,0,0.00,425848,752
24661970,474,11617.6,475,11.6,84.2,3.2,1.8,470,0,0.00,490,10,2.04,404449,828
24661971,455,13829.8,455,12.1,80.2,7.7,1.8,455,5,1.10,450,0,0.00,363188,777
24661972,724,7154.2,725,9.7,83.4,6.9,1.6,720,5,0.69,745,10,1.34,328211,752
24661973,473,14735.2,470,9.6,76.6,12.8,1.6,475,5,1.05,435,0,0.00,355492,711
24661974,495,11199.1,495,14.1,70.7,15.2,1.8,495,5,1.01,495,0,0.00,518349,742
24661975,553,12568.2,550,18.2,74.5,8.2,2.1,555,0,0.00,515,10,1.94,445021,785
24661976,545,12302.5,545,14.7,76.1,8.3,1.9,545,5,0.92,525,10,1.90,497153,872
24661977,396,12413.8,395,13.9,72.2,15.2,1.7,395,0,0.00,375,10,2.67,512443,736
24661978,547,9698.6,545,17.4,72.5,11,1.9,535,5,0.93,525,10,1.90,563599,853
24661979,644,10805.4,645,17.8,72.9,10.1,2,635,0,0.00,615,0,0.00,499839,889
24661980,538,12658.8,540,12,76.9,10.2,1.8,540,0,0.00,575,25,4.35,399389,756
24661981,476,16081.1,475,17.9,73.7,9.5,1.9,475,0,0.00,450,10,2.22,445943,747
24661982,509,15856.7,510,15.7,77.5,7.8,1.7,505,5,0.99,485,0,0.00,410157,782
24661983,608,8888.9,605,10.7,76.9,13.2,1.7,605,10,1.65,620,75,12.10,383774,736
24661984,602,10451.4,600,12.5,77.5,10.8,1.7,600,5,0.83,585,0,0.00,445118,784
24661985,364,29836.1,365,11,79.5,8.2,1.7,365,5,1.37,350,0,0.00,0,658
24661986,601,10344.2,600,17.5,77.5,5.8,2,600,5,0.83,565,10,1.77,479187,809
24661987,376,21005.6,375,12,81.3,6.7,1.7,380,0,0.00,385,0,0.00,0,850
24661988,318,17865.2,315,12.7,81,7.9,1.9,320,5,1.56,300,0,0.00,411541,794
24661989,522,16571.4,525,14.3,77.1,9.5,1.9,520,0,0.00,540,0,0.00,407275,898
24661990,459,12929.6,460,9.8,67.4,21.7,1.7,455,5,1.10,450,0,0.00,0,878
24661991,576,16134.5,580,16.4,75,7.8,1.9,575,5,0.87,655,0,0.00,435565,829
24661992,533,16920.6,530,11.3,73.6,16,1.7,530,0,0.00,520,0,0.00,415164,736
24661993,595,15101.5,595,16.8,77.3,5,1.9,595,0,0.00,620,30,4.84,462317,885
24661994,467,15261.4,470,12.8,72.3,14.9,1.8,470,0,0.00,495,10,2.02,437793,790
24661995,697,14195.5,695,12.2,76.3,11.5,1.8,700,5,0.71,710,20,2.82,426703,766
24661996,452,9977.9,455,18.7,68.1,14.3,2,450,0,0.00,445,10,2.25,477258,749
24661997,512,11583.7,510,11.8,77.5,10.8,1.8,515,0,0.00,520,10,1.92,465320,809
24661998,675,14210.5,675,15.6,72.6,11.1,1.9,675,0,0.00,630,0,0.00,458339,712
24661999,598,13684.2,600,13.3,75,11.7,1.9,590,0,0.00,590,0,0.00,485755,756
24662000,481,13549.3,480,13.5,72.9,14.6,2,480,5,1.04,520,0,0.00,357853,806
24662001,582,15687.3,580,15.5,74.1,10.3,1.8,580,15,2.59,620,25,4.03,465453,754
24662002,562,16578.2,560,17.9,72.3,9.8,1.8,560,5,0.89,525,0,0.00,399831,594
24662003,281,13910.9,280,16.1,69.6,12.5,1.7,280,0,0.00,295,0,0.00,458088,757
24662004,533,13737.1,535,12.1,72,15,1.8,535,10,1.87,560,10,1.79,400013,700
24662005,498,16012.9,500,17,73,10,1.9,500,0,0.00,475,0,0.00,331459,841
24662006,551,17889.6,550,13.6,74.5,11.8,1.8,550,5,0.91,580,0,0.00,370483,728
24662007,566,19251.7,565,11.5,74.3,14.2,1.7,565,5,0.88,610,10,1.64,247842,721
24662008,505,8516,505,14.9,74.3,10.9,1.8,505,5,0.99,475,0,0.00,406009,847
24662009,472,13447.3,470,16,74.5,9.6,1.9,470,5,1.06,435,0,0.00,664950,726
24662010,549,15041.1,550,20,67.3,11.8,2.1,550,0,0.00,535,10,1.87,441966,705
24662011,732,13357.7,730,19.2,70.5,11.6,2,730,5,0.68,710,0,0.00,406382,843
24662012,647,12888.4,650,10,68.5,20.8,1.7,650,0,0.00,600,0,0.00,325664,636
24662013,545,15309,545,19.3,71.6,9.2,2.1,545,10,1.83,560,0,0.00,342224,751
24662014,729,5970.5,730,13.7,75.3,10.3,1.7,730,5,0.68,750,0,0.00,340789,748
24662015,363,7562.5,365,13.7,72.6,13.7,1.9,365,0,0.00,370,0,0.00,559636,868
24662016,587,15907.9,585,14.5,76.9,8.5,1.9,585,0,0.00,625,0,0.00,403994,918
24662017,382,20319.1,380,14.5,80.3,5.3,2,385,0,0.00,395,0,0.00,395311,1013
24662018,413,21736.8,415,12,79.5,7.2,1.9,410,0,0.00,430,0,0.00,351575,826
24662019,410,21354.2,410,13.4,80.5,6.1,1.7,410,0,0.00,370,0,0.00,366746,830
24662020,440,15658.4,440,13.6,76.1,11.4,1.7,440,5,1.14,395,0,0.00,456793,758
24662021,433,15519.7,430,17.4,74.4,9.3,1.9,430,5,1.16,490,10,2.04,421310,834
24662022,472,14750,470,13.8,75.5,10.6,1.9,470,0,0.00,445,0,0.00,327113,854
24662024,1108,6894.8,1110,12.6,66.2,20.7,1.6,1110,10,0.90,1060,20,1.89,366472,847
24662025,695,28600.8,695,22.3,69.8,8.6,2.1,695,10,1.44,630,10,1.59,274921,766
24662026,785,2804.6,785,12.1,79.6,8.9,1.7,770,5,0.65,700,10,1.43,384131,777
24662027,590,3320.2,590,9.3,84.7,5.9,1.7,590,0,0.00,600,0,0.00,425628,890
24662028,427,13774.2,425,10.6,75.3,15.3,1.5,430,0,0.00,450,0,0.00,574971,824
24662029,554,17312.5,555,9.9,82.9,7.2,1.7,555,0,0.00,600,10,1.67,353497,995
24662030,513,21111.1,515,12.6,83.5,3.9,1.8,515,0,0.00,495,0,0.00,369121,885
24662031,696,15163.4,695,14.4,78.4,6.5,1.8,695,5,0.72,805,0,0.00,463760,974
24662032,615,2764,615,11.4,80.5,8.1,1.8,615,5,0.81,575,0,0.00,386731,739
24662033,401,14688.6,405,13.6,81.5,3.7,1.8,400,0,0.00,405,0,0.00,500071,809
24662034,296,16629.2,295,13.6,72.9,11.9,1.8,295,0,0.00,300,10,3.33,255071,1090
24662035,567,17830.2,565,17.7,72.6,10.6,2,565,10,1.77,500,0,0.00,240297,892
24662036,491,11662.7,490,13.3,76.5,10.2,1.8,495,5,1.01,475,0,0.00,370760,876
24662037,569,13612.4,565,15.9,61.1,23.9,1.9,570,5,0.88,540,20,3.70,320695,837
24662038,448,12873.6,450,11.1,66.7,21.1,1.8,450,5,1.11,360,20,5.56,309263,890
24662039,319,8935.6,320,9.4,73.4,17.2,1.6,315,0,0.00,325,0,0.00,255986,1072
24662040,973,14587.7,975,15.9,66.7,16.9,1.9,975,20,2.05,950,30,3.16,346078,682
24662041,808,12411.7,805,14.3,75.8,10.6,1.9,805,15,1.86,820,0,0.00,422762,646
24662042,552,8479.3,555,9.9,75.7,12.6,1.7,550,5,0.91,520,0,0.00,543611,753
24662043,273,11617,275,9.1,87.3,5.5,1.5,275,5,1.82,270,0,0.00,0,649
24662044,494,14034.1,495,13.1,79.8,7.1,1.7,490,5,1.02,505,40,7.92,315050,608
24662045,624,13248.4,625,7.2,84.8,8,1.7,620,10,1.61,580,15,2.59,400214,758
24662046,763,17621.2,760,10.5,80.3,9.2,1.8,740,10,1.35,720,45,6.25,345307,789
24662047,477,3978.3,480,9.4,67.7,21.9,1.7,465,5,1.08,420,10,2.38,264313,741
24662048,500,15337.4,500,11,78,10,1.7,500,5,1.00,495,10,2.02,408075,780
24662049,687,14679.5,685,5.8,82.5,10.9,1.6,690,5,0.72,655,10,1.53,339287,779
24662050,566,12577.8,565,12.4,77.9,8.8,1.9,560,0,0.00,500,15,3.00,393808,715
24662051,670,8170.7,670,8.2,70.1,20.9,1.5,670,10,1.49,645,30,4.65,391492,921
24662052,516,12256.5,515,9.7,78.6,11.7,1.9,475,10,2.11,430,10,2.33,391523,768
24662053,606,16512.3,605,8.3,82.6,9.9,1.7,560,0,0.00,510,25,4.90,402262,726
24662054,736,8411.4,735,9.5,74.8,15.6,1.6,720,10,1.39,725,35,4.83,323312,798
24662055,1004,18455.9,1000,10,75,15.5,1.7,1005,15,1.49,1030,45,4.37,256372,654
24662056,884,17165,885,10.2,83.1,6.8,1.8,875,10,1.14,870,30,3.45,328070,758
24662057,611,11772.6,610,31.1,68,1.6,3.1,610,10,1.64,635,0,0.00,0,535
24662058,859,3397.9,855,15.2,74.9,10.5,2,860,10,1.16,890,50,5.62,329246,816
24662064,674,14071,670,10.4,76.1,14.2,1.6,670,0,0.00,650,0,0.00,250132,776
24662065,568,5720,570,12.3,78.1,9.6,1.6,565,0,0.00,625,0,0.00,301047,719
24662066,1107,5004.5,1105,13.1,75.1,12.2,1.8,1110,15,1.35,1040,20,1.92,254115,676
24662067,0,0,,,,,,,,#DIV/0!,,,#DIV/0!,,
24662069,461,13885.5,460,14.1,77.2,8.7,1.9,460,10,2.17,475,0,0.00,0,795
24662070,850,13016.8,850,17.1,67.1,16.5,2,850,5,0.59,905,45,4.97,397666,783
24662071,588,23709.7,590,14.4,73.7,11.9,1.9,590,5,0.85,595,10,1.68,268693,764
24662072,597,24268.3,600,17.5,71.7,9.2,2.1,595,10,1.68,565,0,0.00,0,955
24662073,1389,10919.8,1390,13.7,64.4,21.6,1.8,1390,30,2.16,1405,25,1.78,353592,639
24662074,665,13825.4,665,17.3,69.2,12.8,2.1,665,20,3.01,685,35,5.11,424012,795
24662075,473,20565.2,470,21.3,70.2,9.6,2,470,10,2.13,445,0,0.00,0,757
24662076,646,15990.1,645,14,76.7,10.1,1.9,645,10,1.55,610,10,1.64,449658,712
24662077,509,12445,510,13.7,75.5,9.8,2.1,510,5,0.98,560,0,0.00,526662,702
24662078,601,14730.4,600,12.5,75,11.7,1.8,600,10,1.67,615,20,3.25,351612,758
24662079,680,10897.4,680,16.2,73.5,10.3,2.2,680,15,2.21,645,110,17.05,408854,770
24662080,558,11847.1,560,16.1,70.5,13.4,1.9,560,5,0.89,550,0,0.00,418665,712
24662081,774,10320,775,16.1,71.6,12.3,1.9,770,15,1.95,760,15,1.97,412844,734
24662082,454,32198.6,455,15.4,69.2,14.3,1.9,455,10,2.20,455,0,0.00,0,780
24662083,575,16061.5,575,13,67,20,1.7,575,10,1.74,585,0,0.00,438569,676
24662084,766,3544.7,765,20.3,61.4,19,2.1,765,5,0.65,770,15,1.95,482451,812
24662085,658,9063.4,660,15.9,65.9,17.4,2,660,5,0.76,720,10,1.39,409161,864
24662086,648,9446.1,650,13.8,69.2,16.2,1.9,630,10,1.59,550,15,2.73,387361,670
24662087,745,21285.7,745,12.8,61.7,25.5,1.8,745,10,1.34,625,0,0.00,394027,671
24662088,712,19668.5,710,20.4,64.8,14.1,2.4,715,20,2.80,760,15,1.97,0,634
24662089,1313,3893.8,1315,8,43.7,47.9,1.6,1190,15,1.26,1070,30,2.80,373058,838
24662090,698,7603.5,695,13.7,70.5,16.5,1.9,695,10,1.44,620,0,0.00,501295,697
24662091,444,4567.9,445,12.4,73,13.5,1.7,445,0,0.00,390,10,2.56,404105,708
24662092,606,16334.2,605,11.6,76.9,12.4,1.7,605,0,0.00,630,0,0.00,388366,765
24662093,490,17883.2,490,14.3,77.6,8.2,1.8,490,0,0.00,465,20,4.30,415803,808
24662094,698,16941.7,700,20.7,70.7,8.6,2,700,5,0.71,690,0,0.00,420859,813
24662095,594,10494.7,595,14.3,71.4,15.1,1.9,595,0,0.00,545,0,0.00,458494,722
24662096,552,11922.2,550,12.7,78.2,9.1,1.9,540,5,0.93,600,0,0.00,403734,840
24662097,573,14433.2,575,15.7,77.4,6.1,1.9,575,5,0.87,605,15,2.48,455255,736
24662098,352,14023.9,355,9.9,73.2,15.5,1.8,350,5,1.43,355,10,2.82,454248,803
24662099,587,10173.3,590,15.3,73.7,11,1.9,555,5,0.90,550,0,0.00,434074,841
24662100,401,13190.8,405,9.9,79,11.1,1.7,365,10,2.74,380,20,5.26,340640,711
24662101,405,6017.8,405,13.6,74.1,12.3,2,405,5,1.23,385,10,2.60,403973,811
24662102,305,10739.4,305,14.8,77,8.2,1.8,270,0,0.00,270,10,3.70,413862,831
24662103,441,6944.9,440,9.1,71.6,20.5,1.9,440,10,2.27,470,0,0.00,357136,719
24662104,592,8165.5,595,9.2,59.7,31.1,1.7,595,5,0.84,540,15,2.78,356748,720
24662105,584,9480.5,580,12.1,69.8,18.1,2,585,10,1.71,620,15,2.42,464460,830
24662106,472,9200.8,475,11.6,65.3,22.1,1.9,475,10,2.11,435,10,2.30,522896,736
24662108,736,15333.3,735,19,72.1,8.8,2.2,730,30,4.11,725,60,8.28,344355,744
24662109,607,18228.2,605,19,65.3,16.5,1.9,610,10,1.64,560,20,3.57,0,686
24662110,447,15256,445,12.4,71.9,15.7,1.7,450,0,0.00,435,0,0.00,581527,712
24662111,451,11775.5,450,25.6,60,15.6,2.3,450,25,5.56,415,0,0.00,520914,1152
24662112,526,17245.9,525,17.1,47.6,35.2,1.8,525,20,3.81,525,10,1.90,688073,1468
24662113,468,3453.9,470,21.3,61.7,16,3.2,470,0,0.00,485,0,0.00,1514697,0
24662114,699,3221.2,705,4.3,87.2,8.5,1.7,705,0,0.00,715,40,5.59,459262,1233
24662115,1008,3939,1010,5.4,72.8,21.3,1.6,1005,135,13.43,910,255,28.02,417287,1488
24662116,544,16738.5,545,6.4,45,47.7,1.6,540,125,23.15,590,350,59.32,0,1048
24662117,328,2580.6,330,16.7,65.2,16.7,2.1,330,0,0.00,315,0,0.00,466013,753
24662118,379,5804,380,17.1,68.4,15.8,2.4,380,0,0.00,380,0,0.00,464129,786
24662119,872,5864.2,875,13.7,56.6,29.1,2.4,675,0,0.00,685,0,0.00,440973,780
24662120,508,5859.3,510,16.7,59.8,22.5,2.2,510,10,1.96,595,0,0.00,538760,954
24662121,485,7174.6,485,16.5,63.9,19.6,2.2,485,0,0.00,445,0,0.00,414586,800
24662122,660,2888.4,660,19.7,69.7,10.6,2.6,660,0,0.00,650,0,0.00,453912,0
24662123,419,3304.4,420,16.7,66.7,17.9,2.3,415,5,1.20,410,0,0.00,479627,899
24662124,526,10395.3,525,16.2,68.6,14.3,2.1,525,5,0.95,475,15,3.16,376669,828
24662125,660,15865.4,660,11.4,81.8,6.1,1.8,660,10,1.52,715,20,2.80,370407,690
24662126,545,13625,545,12.8,82.6,4.6,2,545,10,1.83,520,10,1.92,371726,860
24662127,760,7707.9,760,11.2,71.1,17.8,1.8,760,10,1.32,700,15,2.14,318149,705
24662128,818,8407,820,12.2,80.5,7.3,1.8,815,0,0.00,765,20,2.61,349696,860
24662129,549,13488.9,545,9.2,80.7,11,1.9,550,5,0.91,580,10,1.72,432337,706
24662130,475,5549.1,480,7.3,83.3,9.4,1.6,480,5,1.04,490,15,3.06,327666,830
24662131,612,17239.4,610,20.5,74.6,4.9,2.3,615,10,1.63,545,0,0.00,465302,659
24662132,606,16117,605,12.4,80.2,7.4,1.8,605,10,1.65,625,0,0.00,305816,748
24662133,514,7219.1,510,14.7,75.5,9.8,2,515,15,2.91,520,20,3.85,461209,854
24662134,475,6560.8,475,12.6,55.8,32.6,1.7,475,0,0.00,465,10,2.15,0,703
24662135,449,7688.4,450,5.6,87.8,6.7,2,445,5,1.12,475,25,5.26,394488,1150
24662136,1767,21841.8,1765,6.5,89.5,4,1.5,1750,10,0.57,1725,15,0.87,313513,1005
24662137,331,10441.6,330,7.6,87.9,3,2,335,0,0.00,365,10,2.74,541528,1080
24662138,606,3353.6,610,13.9,73,13.1,2.2,610,5,0.82,620,45,7.26,760731,1391
24662140,807,32804.9,805,3.1,75.2,22.4,1.3,810,30,3.70,785,165,21.02,342349,785
24662141,504,31500,505,4,78.2,16.8,1.3,490,5,1.02,550,120,21.82,352059,838
24662142,785,26520.3,785,8.3,51,40.8,1.7,785,10,1.27,775,0,0.00,1471777,1279
24662143,359,3505.9,360,8.3,65.3,25,2.1,360,0,0.00,400,0,0.00,1366659,1911
24662144,804,13223.7,800,5,40,55,1.6,800,5,0.63,855,15,1.75,1647949,2153
24662145,445,2786.5,445,12.4,47.2,41.6,2,445,0,0.00,325,25,7.69,983121,1195
24662147,598,15989.3,600,17.5,50,33.3,2.1,595,10,1.68,590,15,2.54,748810,1517
24662148,708,5279.6,710,15.5,53.5,31,2,600,25,4.17,575,40,6.96,640103,1282
24662149,716,9821.7,715,15.4,66.4,18.9,2.1,715,10,1.40,730,15,2.05,776875,1136
24662150,646,7965.5,645,18.6,58.1,23.3,2.3,650,5,0.77,640,20,3.13,923521,1696
24662151,509,14970.6,510,8.8,85.3,4.9,1.9,510,0,0.00,550,55,10.00,0,1042
24662152,906,7012.4,905,7.2,72.4,20.4,2,750,5,0.67,620,20,3.23,623919,1046
24662153,694,11924.4,695,8.6,86.3,5,1.6,695,10,1.44,735,60,8.16,333678,875
24662154,816,8850.3,815,14.7,74.2,11,2.1,810,20,2.47,790,30,3.80,374546,990
24662155,1106,13151,1105,15.8,66.5,17.2,2.1,1105,35,3.17,1050,35,3.33,346085,827
24662156,349,5807,350,12.9,77.1,10,2.1,350,5,1.43,400,15,3.75,458390,898
24662157,587,13811.8,590,14.4,71.2,13.6,2,585,30,5.13,625,85,13.60,376304,876
24662158,569,8404.7,570,14,72.8,13.2,2.1,570,20,3.51,610,20,3.28,359163,765
24662159,679,10089.2,675,14.8,68.1,17,2.2,680,25,3.68,590,25,4.24,428694,755
24662160,762,14163.6,765,15,73.9,10.5,2,760,5,0.66,800,40,5.00,473598,960
24662161,698,14819.5,700,15.7,75,8.6,2.1,700,5,0.71,765,15,1.96,410536,1023
24662162,507,1682.7,510,12.7,77.5,9.8,2.2,510,0,0.00,480,15,3.13,475112,939
24662163,1005,6950.2,1005,14.9,80.6,4.5,2,1005,10,1.00,1045,60,5.74,299536,788
24662164,515,3200.7,515,3.9,44.7,51.5,1.6,310,10,3.23,340,20,5.88,0,565
24662165,608,13571.4,610,16.4,67.2,15.6,2,610,5,0.82,570,0,0.00,309593,821
24662167,602,4663.1,605,14,68.6,16.5,1.9,575,10,1.74,540,0,0.00,0,652
24662168,619,23447,620,16.1,77.4,5.6,2.1,620,5,0.81,635,0,0.00,360416,722
24662169,348,10740.7,350,12.9,70,17.1,1.8,345,5,1.45,385,0,0.00,321308,882
24662170,680,5975.4,680,13.2,64.7,21.3,2.4,680,20,2.94,650,65,10.00,371609,679
24662171,831,6305,830,13.3,65.1,21.1,2.2,830,25,3.01,740,70,9.46,283965,919
24662172,482,8531,485,16.5,66,18.6,2.6,480,15,3.13,575,25,4.35,510793,938
24662173,534,3917.8,535,11.2,59.8,29,2.4,535,20,3.74,575,55,9.57,380992,719
24662174,870,2149.2,870,25.3,62.1,12.1,2.7,870,45,5.17,835,10,1.20,353394,825
24662175,720,10682.5,720,13.2,54.2,31.9,2.1,710,10,1.41,565,30,5.31,336020,791
24662176,639,3282,640,17.2,67.2,16.4,2.2,625,10,1.60,570,10,1.75,433166,763
24662177,318,10225.1,315,17.5,63.5,20.6,2.7,320,10,3.13,380,25,6.58,488334,881
24662178,864,10562.3,865,16.8,64.7,18.5,2.3,865,30,3.47,915,15,1.64,478694,807
24662179,895,8499.5,895,12.3,65.9,21.8,2.1,895,25,2.79,805,0,0.00,279016,949
24662180,861,11991.6,860,23.3,64,13.4,2.3,860,35,4.07,920,10,1.09,271238,767
24662182,493,2991.5,495,18.2,70.7,11.1,2.2,495,0,0.00,480,0,0.00,288295,798
24662183,250,9398.5,250,20,74,6,2.1,250,0,0.00,225,0,0.00,314917,745
24662187,713,2556.5,710,11.3,58.5,30.3,2,580,0,0.00,600,0,0.00,353532,750
24662192,552,7263.2,555,14.4,71.2,14.4,1.9,555,0,0.00,460,20,4.35,471842,810
24662193,970,2677.3,965,11.9,64.2,24.4,1.8,935,5,0.53,815,15,1.84,331442,829
24662194,2076,11546.2,2075,18.8,76.1,5.3,2.1,2075,40,1.93,2115,185,8.75,264003,830
24662195,542,9233.4,540,19.4,63.9,17.6,2.2,540,5,0.93,570,15,2.63,259050,806
24662196,491,9212,490,27.6,68.4,4.1,2.6,495,5,1.01,515,0,0.00,0,776
24662197,589,5282.5,590,16.1,66.1,18.6,2.1,590,5,0.85,565,0,0.00,352006,647
24662198,655,9160.8,655,13.7,67.9,18.3,2.5,655,25,3.82,690,35,5.07,375831,995
24662199,564,11124.3,560,13.4,72.3,15.2,1.8,560,15,2.68,580,10,1.72,367000,693
24662200,433,26084.3,435,23,66.7,9.2,2.2,435,10,2.30,360,15,4.17,0,705
24662201,506,18007.1,505,20.8,70.3,9.9,1.9,510,15,2.94,470,0,0.00,0,695
24662202,458,14267.9,460,15.2,71.7,13,2,455,5,1.10,420,10,2.38,505135,776
24662203,764,16359.7,760,11.8,63.8,25,1.7,765,5,0.65,745,0,0.00,279198,699
24662204,535,48198.2,535,23.4,67.3,9.3,2.4,535,10,1.87,490,0,0.00,0,780
24662205,954,7167.5,955,15.7,70.7,13.6,2.6,955,25,2.62,885,80,9.04,338057,803
24662206,444,8176.8,440,20.5,71.6,8,2.9,445,15,3.37,480,65,13.54,359393,0
24662209,719,5617.2,720,12.5,68.8,18.8,1.7,720,15,2.08,665,25,3.76,277458,786
24662210,428,9661.4,430,14,69.8,17.4,2.2,430,5,1.16,340,0,0.00,393970,840
24662211,517,5039,520,15.4,63.5,20.2,2.1,515,5,0.97,520,20,3.85,472968,744
24662212,424,5151.9,425,15.3,62.4,22.4,1.8,425,10,2.35,395,10,2.53,518406,791
24662213,417,4664.4,420,17.9,66.7,15.5,2.5,415,5,1.20,460,0,0.00,411741,848
24662214,597,25404.3,595,18.5,59.7,21,1.8,595,20,3.36,655,0,0.00,0,738
24662215,735,26156.6,735,11.6,67.3,20.4,1.5,735,15,2.04,730,10,1.37,0,689
24662216,1372,8094.4,1370,5.1,29.6,65.3,1.9,710,5,0.70,590,30,5.08,382836,880
24662217,1138,4662,1140,6.6,45.6,46.9,1.9,780,20,2.56,865,15,1.73,353724,759
24662218,546,2745.1,545,14.7,74.3,11.9,1.8,545,15,2.75,585,50,8.55,674611,728
24662219,415,3553.1,415,18.1,68.7,13.3,2.2,415,0,0.00,475,0,0.00,529236,926
24662220,680,7736.1,680,18.4,66.2,15.4,2.1,680,5,0.74,640,0,0.00,389124,665
24662221,624,3659.8,625,13.6,68.8,16.8,2.4,620,5,0.81,610,45,7.38,420331,932
24662222,591,3714.6,590,16.1,69.5,15.3,2.7,595,0,0.00,575,0,0.00,552329,1483
24662223,476,3242.5,475,20,61.1,18.9,2.7,475,0,0.00,380,10,2.63,461095,0
24662224,439,3237.5,440,18.2,67,14.8,2.8,440,0,0.00,450,10,2.22,449986,1170
24662225,549,3984,550,16.4,57.3,25.5,2.2,550,5,0.91,550,20,3.64,517204,941
